,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
98,rmsprop,f,98,7.38856211477702e-5,0.0001,False,[-0.000639065229988257 0.143537382744853],,,0.25,0.5,0.01,[6.52097574131893e-7 0.0406268588898158],,4.96738490634418,9.00265501346743
99,rmsprop,f,99,1.85602402595493e-6,0.0001,False,[-0.000416329453020752 0.0531002693485902],,,0.25,0.5,0.01,[2.93022053622392e-7 0.0122714436761236],,4.97197242937218,9.00002186898891
100,rmsprop,f,100,9.83221795663395e-7,0.0001,False,[-0.000264202919871601 0.000437379778247760],,,0.25,0.5,0.01,[1.25607900557108e-7 0.00306800439483371],,4.97609213454881,8.99998242153275
101,rmsprop,f,101,5.30325614054707e-7,0.0001,False,[-0.000163984822912166 -0.000351569344985592],,,0.25,0.5,0.01,[5.15702417484277e-8 0.000767093799461677],,4.97970085978469,9.00004577926808
102,rmsprop,f,102,1.06877734667855e-6,0.0001,False,[-0.000100372369428064 0.000915585361696003],,,0.25,0.5,0.01,[2.04485198455598e-8 0.000192402172281333],,4.98276949890466,8.99971639005111
103,rmsprop,f,103,0.000142751958337249,0.0001,False,[-6.13867963783053e-5 -0.00567219897789073],,,0.25,0.5,0.01,[7.93838403858358e-9 7.22309240039218e-5],,4.98529572197045,9.00377639656989
104,rmsprop,f,104,0.0706579561578058,0.0001,False,[-3.81515655046998e-5 0.0755279313977724],,,0.25,0.5,0.01,[3.07625247249044e-9 0.00429640904692094],,4.98731328134537,8.91594175921400
105,rmsprop,f,105,0.295954980709315,0.0001,False,[-2.45035592842933e-5 -1.68116481571991],,,0.25,0.5,0.01,[1.21938143132177e-9 2.12081045547265],,4.98888943809524,9.17203340809088
106,rmsprop,f,106,0.220252163262204,0.0001,False,[-1.64584645533450e-5 3.44066816181751],,,0.25,0.5,0.01,[5.08006149420728e-10 9.40885066367669],,4.99010930973513,9.14840893994385
107,rmsprop,f,107,0.192467578878505,0.0001,False,[-1.16107707828616e-5 2.96817879887698],,,0.25,0.5,0.01,[2.28109035984296e-10 8.95977670249625],,4.99105682616369,9.13873267808557
108,rmsprop,f,108,0.167607746632558,0.0001,False,[-8.58333896960042e-6 2.77465356171132],,,0.25,0.5,0.01,[1.12282539896370e-10 8.01397096626204],,4.99180253376174,9.12946340528723
109,rmsprop,f,109,0.144762455619734,0.0001,False,[-6.61028456996499e-6 2.58926810574465],,,0.25,0.5,0.01,[6.08425315460304e-11 7.03172473413538],,4.99240022842647,9.12031726626394
110,rmsprop,f,110,0.123750098847795,0.0001,False,[-5.26723703340269e-6 2.40634532527883],,,0.25,0.5,0.01,[3.60184723610442e-11 6.10080455190232],,4.99288883966065,9.11124301828710
111,rmsprop,f,111,0.104521554508015,0.0001,False,[-4.31521718991873e-6 2.22486036574202],,,0.25,0.5,0.01,[2.29704426373886e-11 5.23770387326286],,4.99329592971083,9.10223578064845
112,rmsprop,f,112,0.0870523228790694,0.0001,False,[-3.61573774693409e-6 2.04471561296896],,,0.25,0.5,0.01,[1.55477802503001e-11 4.44507242175498],,4.99364096672748,9.09330183169346
113,rmsprop,f,113,0.0713205419574228,0.0001,False,[-3.08570595132398e-6 1.86603663386916],,,0.25,0.5,0.01,[1.10281309761022e-11 3.72283764464505],,4.99393783173537,9.08445148779374
114,rmsprop,f,114,0.0573019787705710,0.0001,False,[-2.67340777115888e-6 1.68902975587480],,,0.25,0.5,0.01,[8.11736457719505e-12 3.07032554833412],,4.99419657984237,9.07569806824986
115,rmsprop,f,115,0.0449682735741125,0.0001,False,[-2.34548839060630e-6 1.51396136499724],,,0.25,0.5,0.01,[6.15532798715047e-12 2.48664064811177],,4.99442463127068,9.06705838551242
116,rmsprop,f,116,0.0342855718731899,0.0001,False,[-2.07970641194137e-6 1.34116771024850],,,0.25,0.5,0.01,[4.78271606669015e-12 1.97070828228784],,4.99462756708776,9.05855388063482
117,rmsprop,f,117,0.0252128450904927,0.0001,False,[-1.86077665573852e-6 1.17107761269637],,,0.25,0.5,0.01,[3.79254633857861e-12 1.52124415179092],,4.99480966243342,9.05021239181045
118,rmsprop,f,118,0.0176995727957981,0.0001,False,[-1.67790766746509e-6 1.00424783620909],,,0.25,0.5,0.01,[3.05966719004826e-12 1.13669632534571],,4.99497424798525,9.04207085794451
119,rmsprop,f,119,0.0116824253765595,0.0001,False,[-1.52329638813755e-6 0.841417158890181],,,0.25,0.5,0.01,[2.50524071209675e-12 0.815161207792545],,4.99512395889514,9.03417956067696
120,rmsprop,f,120,0.00708040353359456,0.0001,False,[-1.39117998301338e-6 0.683591213539103],,,0.25,0.5,0.01,[2.07784648687702e-12 0.554263012369034],,4.99526090924977,9.02660902482313
121,rmsprop,f,121,0.00378758444118608,0.0001,False,[-1.27722179729692e-6 0.532180496462502],,,0.25,0.5,0.01,[1.74293326133704e-12 0.350977813703564],,4.99538681650944,9.01946171390830
122,rmsprop,f,122,0.00166222707478578,0.0001,False,[-1.17810346527466e-6 0.389234278165958],,,0.25,0.5,0.01,[1.47667914650338e-12 0.201371945900422],,4.99550309178745,9.01289273379845
123,rmsprop,f,123,0.000510923417714102,0.0001,False,[-1.09124763517532e-6 0.257854675968900],,,0.25,0.5,0.01,[1.26228583758264e-12 0.100209761914375],,4.99561090640192,9.00714788293408
124,rmsprop,f,124,6.93450147184444e-5,0.0001,False,[-1.01462550016544e-6 0.142957658681524],,,0.25,0.5,0.01,[1.08767013858513e-12 0.0403801096103713],,4.99571124167020,9.00263332488998
125,rmsprop,f,125,2.81345491142772e-9,0.0001,True,[-9.46620640471726e-7 0.0526664977995210],,,0.25,0.5,0.01,[9.43985512371609e-13 0.0121753473954430],,4.99580492667993,9.00001372704813
