,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0
304,adam,relu,304,[0.164692930918157],[0.999900009999000],69.6030396960318,0.0001,False,[1],[0.999999999999988],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],69.6030396960318
305,adam,relu,305,[0.164692930918157],[0.999900009999000],69.5030496950319,0.0001,False,[1],[0.999999999999989],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],69.5030496950319
306,adam,relu,306,[0.164692930918157],[0.999900009999000],69.4030596940320,0.0001,False,[1],[0.999999999999990],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],69.4030596940320
307,adam,relu,307,[0.164692930918157],[0.999900009999000],69.3030696930321,0.0001,False,[1],[0.999999999999991],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],69.3030696930321
308,adam,relu,308,[0.164692930918157],[0.999900009999000],69.2030796920322,0.0001,False,[1],[0.999999999999992],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],69.2030796920322
309,adam,relu,309,[0.164692930918157],[0.999900009999000],69.1030896910324,0.0001,False,[1],[0.999999999999993],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],69.1030896910324
310,adam,relu,310,[0.164692930918157],[0.999900009999000],69.0030996900325,0.0001,False,[1],[0.999999999999993],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],69.0030996900325
311,adam,relu,311,[0.164692930918157],[0.999900009999000],68.9031096890326,0.0001,False,[1],[0.999999999999994],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.9031096890326
312,adam,relu,312,[0.164692930918157],[0.999900009999000],68.8031196880327,0.0001,False,[1],[0.999999999999995],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.8031196880327
313,adam,relu,313,[0.164692930918157],[0.999900009999000],68.7031296870328,0.0001,False,[1],[0.999999999999995],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.7031296870328
314,adam,relu,314,[0.164692930918157],[0.999900009999000],68.6031396860329,0.0001,False,[1],[0.999999999999996],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.6031396860329
315,adam,relu,315,[0.164692930918157],[0.999900009999000],68.5031496850330,0.0001,False,[1],[0.999999999999996],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.5031496850330
316,adam,relu,316,[0.164692930918157],[0.999900009999000],68.4031596840331,0.0001,False,[1],[0.999999999999996],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.4031596840331
317,adam,relu,317,[0.164692930918157],[0.999900009999000],68.3031696830332,0.0001,False,[1],[0.999999999999997],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.3031696830332
318,adam,relu,318,[0.164692930918157],[0.999900009999000],68.2031796820333,0.0001,False,[1],[0.999999999999997],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.2031796820333
319,adam,relu,319,[0.164692930918157],[0.999900009999000],68.1031896810334,0.0001,False,[1],[0.999999999999997],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.1031896810334
320,adam,relu,320,[0.164692930918157],[0.999900009999000],68.0031996800335,0.0001,False,[1],[0.999999999999998],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],68.0031996800335
321,adam,relu,321,[0.164692930918157],[0.999900009999000],67.9032096790336,0.0001,False,[1],[0.999999999999998],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.9032096790336
322,adam,relu,322,[0.164692930918157],[0.999900009999000],67.8032196780337,0.0001,False,[1],[0.999999999999998],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.8032196780337
323,adam,relu,323,[0.164692930918157],[0.999900009999000],67.7032296770338,0.0001,False,[1],[0.999999999999998],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.7032296770338
324,adam,relu,324,[0.164692930918157],[0.999900009999000],67.6032396760339,0.0001,False,[1],[0.999999999999998],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.6032396760339
325,adam,relu,325,[0.164692930918157],[0.999900009999000],67.5032496750340,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.5032496750340
326,adam,relu,326,[0.164692930918157],[0.999900009999000],67.4032596740341,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.4032596740341
327,adam,relu,327,[0.164692930918157],[0.999900009999000],67.3032696730342,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.3032696730342
328,adam,relu,328,[0.164692930918157],[0.999900009999000],67.2032796720343,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.2032796720343
329,adam,relu,329,[0.164692930918157],[0.999900009999000],67.1032896710344,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.1032896710344
330,adam,relu,330,[0.164692930918157],[0.999900009999000],67.0032996700346,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],67.0032996700346
331,adam,relu,331,[0.164692930918157],[0.999900009999000],66.9033096690347,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.9033096690347
332,adam,relu,332,[0.164692930918157],[0.999900009999000],66.8033196680348,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.8033196680348
333,adam,relu,333,[0.164692930918157],[0.999900009999000],66.7033296670349,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.7033296670349
334,adam,relu,334,[0.164692930918157],[0.999900009999000],66.6033396660350,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.6033396660350
335,adam,relu,335,[0.164692930918157],[0.999900009999000],66.5033496650351,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.5033496650351
336,adam,relu,336,[0.164692930918157],[0.999900009999000],66.4033596640352,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.4033596640352
337,adam,relu,337,[0.164692930918157],[0.999900009999000],66.3033696630353,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.3033696630353
338,adam,relu,338,[0.164692930918157],[0.999900009999000],66.2033796620354,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.2033796620354
339,adam,relu,339,[0.164692930918157],[0.999900009999000],66.1033896610355,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.1033896610355
340,adam,relu,340,[0.164692930918157],[0.999900009999000],66.0033996600356,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],66.0033996600356
341,adam,relu,341,[0.164692930918157],[0.999900009999000],65.9034096590357,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.9034096590357
342,adam,relu,342,[0.164692930918157],[0.999900009999000],65.8034196580358,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.8034196580358
343,adam,relu,343,[0.164692930918157],[0.999900009999000],65.7034296570359,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.7034296570359
344,adam,relu,344,[0.164692930918157],[0.999900009999000],65.6034396560360,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.6034396560360
345,adam,relu,345,[0.164692930918157],[0.999900009999000],65.5034496550361,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.5034496550361
346,adam,relu,346,[0.164692930918157],[0.999900009999000],65.4034596540362,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.4034596540362
347,adam,relu,347,[0.164692930918157],[0.999900009999000],65.3034696530363,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.3034696530363
348,adam,relu,348,[0.164692930918157],[0.999900009999000],65.2034796520364,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.2034796520364
349,adam,relu,349,[0.164692930918157],[0.999900009999000],65.1034896510365,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.1034896510365
350,adam,relu,350,[0.164692930918157],[0.999900009999000],65.0034996500366,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],65.0034996500366
351,adam,relu,351,[0.164692930918157],[0.999900009999000],64.9035096490367,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.9035096490367
352,adam,relu,352,[0.164692930918157],[0.999900009999000],64.8035196480369,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.8035196480369
353,adam,relu,353,[0.164692930918157],[0.999900009999000],64.7035296470370,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.7035296470370
354,adam,relu,354,[0.164692930918157],[0.999900009999000],64.6035396460371,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.6035396460371
355,adam,relu,355,[0.164692930918157],[0.999900009999000],64.5035496450372,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.5035496450372
356,adam,relu,356,[0.164692930918157],[0.999900009999000],64.4035596440373,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.4035596440373
357,adam,relu,357,[0.164692930918157],[0.999900009999000],64.3035696430374,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.3035696430374
358,adam,relu,358,[0.164692930918157],[0.999900009999000],64.2035796420375,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.2035796420375
359,adam,relu,359,[0.164692930918157],[0.999900009999000],64.1035896410376,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.1035896410376
360,adam,relu,360,[0.164692930918157],[0.999900009999000],64.0035996400377,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],64.0035996400377
361,adam,relu,361,[0.164692930918157],[0.999900009999000],63.9036096390378,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.9036096390378
362,adam,relu,362,[0.164692930918157],[0.999900009999000],63.8036196380379,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.8036196380379
363,adam,relu,363,[0.164692930918157],[0.999900009999000],63.7036296370380,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.7036296370380
364,adam,relu,364,[0.164692930918157],[0.999900009999000],63.6036396360381,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.6036396360381
365,adam,relu,365,[0.164692930918157],[0.999900009999000],63.5036496350382,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.5036496350382
366,adam,relu,366,[0.164692930918157],[0.999900009999000],63.4036596340383,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.4036596340383
367,adam,relu,367,[0.164692930918157],[0.999900009999000],63.3036696330384,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.3036696330384
368,adam,relu,368,[0.164692930918157],[0.999900009999000],63.2036796320385,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.2036796320385
369,adam,relu,369,[0.164692930918157],[0.999900009999000],63.1036896310386,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.1036896310386
370,adam,relu,370,[0.164692930918157],[0.999900009999000],63.0036996300387,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],63.0036996300387
371,adam,relu,371,[0.164692930918157],[0.999900009999000],62.9037096290388,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.9037096290388
372,adam,relu,372,[0.164692930918157],[0.999900009999000],62.8037196280389,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.8037196280389
373,adam,relu,373,[0.164692930918157],[0.999900009999000],62.7037296270390,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.7037296270390
374,adam,relu,374,[0.164692930918157],[0.999900009999000],62.6037396260391,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.6037396260391
375,adam,relu,375,[0.164692930918157],[0.999900009999000],62.5037496250392,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.5037496250392
376,adam,relu,376,[0.164692930918157],[0.999900009999000],62.4037596240393,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.4037596240393
377,adam,relu,377,[0.164692930918157],[0.999900009999000],62.3037696230394,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.3037696230394
378,adam,relu,378,[0.164692930918157],[0.999900009999000],62.2037796220394,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.2037796220394
379,adam,relu,379,[0.164692930918157],[0.999900009999000],62.1037896210395,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.1037896210395
380,adam,relu,380,[0.164692930918157],[0.999900009999000],62.0037996200396,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],62.0037996200396
381,adam,relu,381,[0.164692930918157],[0.999900009999000],61.9038096190397,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.9038096190397
382,adam,relu,382,[0.164692930918157],[0.999900009999000],61.8038196180398,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.8038196180398
383,adam,relu,383,[0.164692930918157],[0.999900009999000],61.7038296170399,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.7038296170399
384,adam,relu,384,[0.164692930918157],[0.999900009999000],61.6038396160400,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.6038396160400
385,adam,relu,385,[0.164692930918157],[0.999900009999000],61.5038496150401,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.5038496150401
386,adam,relu,386,[0.164692930918157],[0.999900009999000],61.4038596140402,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.4038596140402
387,adam,relu,387,[0.164692930918157],[0.999900009999000],61.3038696130403,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.3038696130403
388,adam,relu,388,[0.164692930918157],[0.999900009999000],61.2038796120404,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.2038796120404
389,adam,relu,389,[0.164692930918157],[0.999900009999000],61.1038896110405,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.1038896110405
390,adam,relu,390,[0.164692930918157],[0.999900009999000],61.0038996100406,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],61.0038996100406
391,adam,relu,391,[0.164692930918157],[0.999900009999000],60.9039096090407,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.9039096090407
392,adam,relu,392,[0.164692930918157],[0.999900009999000],60.8039196080408,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.8039196080408
393,adam,relu,393,[0.164692930918157],[0.999900009999000],60.7039296070409,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.7039296070409
394,adam,relu,394,[0.164692930918157],[0.999900009999000],60.6039396060410,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.6039396060410
395,adam,relu,395,[0.164692930918157],[0.999900009999000],60.5039496050411,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.5039496050411
396,adam,relu,396,[0.164692930918157],[0.999900009999000],60.4039596040412,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.4039596040412
397,adam,relu,397,[0.164692930918157],[0.999900009999000],60.3039696030413,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.3039696030413
398,adam,relu,398,[0.164692930918157],[0.999900009999000],60.2039796020414,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.2039796020414
399,adam,relu,399,[0.164692930918157],[0.999900009999000],60.1039896010415,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.1039896010415
400,adam,relu,400,[0.164692930918157],[0.999900009999000],60.0039996000416,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],60.0039996000416
401,adam,relu,401,[0.164692930918157],[0.999900009999000],59.9040095990417,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.9040095990417
402,adam,relu,402,[0.164692930918157],[0.999900009999000],59.8040195980418,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.8040195980418
403,adam,relu,403,[0.164692930918157],[0.999900009999000],59.7040295970419,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.7040295970419
404,adam,relu,404,[0.164692930918157],[0.999900009999000],59.6040395960420,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.6040395960420
405,adam,relu,405,[0.164692930918157],[0.999900009999000],59.5040495950421,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.5040495950421
406,adam,relu,406,[0.164692930918157],[0.999900009999000],59.4040595940422,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.4040595940422
407,adam,relu,407,[0.164692930918157],[0.999900009999000],59.3040695930423,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.3040695930423
408,adam,relu,408,[0.164692930918157],[0.999900009999000],59.2040795920424,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.2040795920424
409,adam,relu,409,[0.164692930918157],[0.999900009999000],59.1040895910425,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.1040895910425
410,adam,relu,410,[0.164692930918157],[0.999900009999000],59.0040995900426,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],59.0040995900426
411,adam,relu,411,[0.164692930918157],[0.999900009999000],58.9041095890427,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.9041095890427
412,adam,relu,412,[0.164692930918157],[0.999900009999000],58.8041195880428,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.8041195880428
413,adam,relu,413,[0.164692930918157],[0.999900009999000],58.7041295870429,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.7041295870429
414,adam,relu,414,[0.164692930918157],[0.999900009999000],58.6041395860430,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.6041395860430
415,adam,relu,415,[0.164692930918157],[0.999900009999000],58.5041495850431,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.5041495850431
416,adam,relu,416,[0.164692930918157],[0.999900009999000],58.4041595840432,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.4041595840432
417,adam,relu,417,[0.164692930918157],[0.999900009999000],58.3041695830433,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.3041695830433
418,adam,relu,418,[0.164692930918157],[0.999900009999000],58.2041795820434,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.2041795820434
419,adam,relu,419,[0.164692930918157],[0.999900009999000],58.1041895810434,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.1041895810434
420,adam,relu,420,[0.164692930918157],[0.999900009999000],58.0041995800435,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],58.0041995800435
421,adam,relu,421,[0.164692930918157],[0.999900009999000],57.9042095790436,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.9042095790436
422,adam,relu,422,[0.164692930918157],[0.999900009999000],57.8042195780437,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.8042195780437
423,adam,relu,423,[0.164692930918157],[0.999900009999000],57.7042295770438,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.7042295770438
424,adam,relu,424,[0.164692930918157],[0.999900009999000],57.6042395760439,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.6042395760439
425,adam,relu,425,[0.164692930918157],[0.999900009999000],57.5042495750440,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.5042495750440
426,adam,relu,426,[0.164692930918157],[0.999900009999000],57.4042595740441,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.4042595740441
427,adam,relu,427,[0.164692930918157],[0.999900009999000],57.3042695730442,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.3042695730442
428,adam,relu,428,[0.164692930918157],[0.999900009999000],57.2042795720443,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.2042795720443
429,adam,relu,429,[0.164692930918157],[0.999900009999000],57.1042895710444,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.1042895710444
430,adam,relu,430,[0.164692930918157],[0.999900009999000],57.0042995700445,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],57.0042995700445
431,adam,relu,431,[0.164692930918157],[0.999900009999000],56.9043095690446,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],56.9043095690446
432,adam,relu,432,[0.164692930918157],[0.999900009999000],56.8043195680447,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],56.8043195680447
433,adam,relu,433,[0.164692930918157],[0.999900009999000],56.7043295670448,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],56.7043295670448
434,adam,relu,434,[0.164692930918157],[0.999900009999000],56.6043395660449,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],56.6043395660449
435,adam,relu,435,[0.164692930918157],[0.999900009999000],56.5043495650450,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],56.5043495650450
436,adam,relu,436,[0.164692930918157],[0.999900009999000],56.4043595640451,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],56.4043595640451
437,adam,relu,437,[0.164692930918157],[0.999900009999000],56.3043695630452,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],56.3043695630452
438,adam,relu,438,[0.164692930918157],[0.999900009999000],56.2043795620453,0.0001,False,[1],[0.999999999999999],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],56.2043795620453
