,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
35,adam,f,35,0.523955431667792,0.0001,False,[-1.49932737513005e-8 2.06510295796500],[-1.75028733844125e-8 1.41695466039643],[4.34730085888259e-9 18.1973298812400],0.25,0.5,1.0,,,4.99902842458660,8.77109927224556
36,adam,f,36,2.18102966543357,0.0001,False,[-1.10055257486254e-8 -4.57801455508877],[-1.26298626575722e-8 -3.07927225121747],[2.17365049000210e-9 19.5777735739223],0.25,0.5,1.0,,,4.99911456327022,9.46701495323295
37,adam,f,37,1.49137051928796,0.0001,False,[-8.33016965426608e-9 9.34029906465895],[-9.40509290509261e-9 6.23540623568984],[1.08682527969691e-9 53.4094800955956],0.25,0.5,1.0,,,4.99918529578697,8.61381733346943
38,adam,f,38,0.312999052770130,0.0001,False,[-6.48905017895870e-9 -7.72365333061146],[-7.21806086049218e-9 -4.23388843903613],[5.43412660902342e-10 56.5321504335305],0.25,0.5,1.0,,,4.99924383110321,9.17691779242607
39,adam,f,39,0.0894463881679036,0.0001,False,[-5.18845046983323e-9 3.53835584852146],[-5.69585306749797e-9 1.59529477663206],[2.71706343911180e-10 34.5260562721483],0.25,0.5,1.0,,,4.99929272946409,8.90542389933649
40,adam,f,40,0.193381192698621,0.0001,False,[-4.24558895476648e-9 -1.89152201327030],[-4.60815498294935e-9 -1.01981781579471],[1.35853180968103e-10 19.0519558994172],0.25,0.5,1.0,,,4.99933400061111,9.13906156647256
41,adam,f,41,1.30484833736662,0.0001,False,[-3.54488979383022e-9 2.78123132945126],[-3.81070609111000e-9 1.83096904313977],[6.79265967671732e-11 13.3936018036692],0.25,0.5,1.0,,,4.99936920611881,8.63877315473983
42,adam,f,42,2.55034303527753,0.0001,False,[-3.01192159207625e-9 -7.22453690520339],[-3.21161771683469e-9 -4.96066041811760],[3.39633029194224e-11 32.7937676491575],0.25,0.5,1.0,,,4.99939955369842,9.50500921132957
43,adam,f,43,0.710756238893835,0.0001,False,[-2.59778837188501e-9 10.1001842265914],[-2.75124570812243e-9 6.33497306541416],[1.69816548339634e-11 67.4037445301217],0.25,0.5,1.0,,,4.99942597727167,8.73339988017754
44,adam,f,44,0.0677480231547531,0.0001,False,[-2.26970028250582e-9 -5.33200239644924],[-2.39008663890998e-9 -2.41525853098339],[8.49082999275140e-12 47.9169970429311],0.25,0.5,1.0,,,4.99944920140924,9.08230918730888
45,adam,f,45,0.0185497048827530,0.0001,False,[-2.00520928683668e-9 1.64618374617754],[-2.10142862485500e-9 0.630823176887308],[4.24541700680784e-12 25.3134589845551],0.25,0.5,1.0,,,4.99946979144986,8.95693063167109
46,adam,f,46,0.0850496758655701,0.0001,False,[-1.78863377239599e-9 -0.861387366578271],[-1.86683248551074e-9 -0.488334730711876],[2.12271010300931e-12 13.0277235899279],0.25,0.5,1.0,,,4.99948819169196,9.09222238115846
47,adam,f,47,1.20973298574117,0.0001,False,[-1.60880438092878e-9 1.84444762316923],[-1.67331140707427e-9 1.26125203469895],[1.06135634563042e-12 8.21485531227125],0.25,0.5,1.0,,,4.99950475417576,8.65218784010029
48,adam,f,48,3.28993592205186,0.0001,False,[-1.45761796807147e-9 -6.95624319799413],[-1.51154132782217e-9 -4.90186938982086],[5.30679235140281e-13 28.3020873709554],0.25,0.5,1.0,,,4.99951976027302,9.57357963022162
49,adam,f,49,0.632930712676585,0.0001,False,[-1.32909338469366e-9 11.4715926044324],[-1.37470537047578e-9 7.37822710586907],[2.65340500814753e-13 79.9497621265115],0.25,0.5,1.0,,,4.99953343687688,8.74841885748800
50,adam,f,50,0.00205255936104735,0.0001,False,[-1.21874395425356e-9 -5.03162285024004],[-1.25773430830911e-9 -1.92916036121276],[1.32670993075790e-13 52.6334953167846],0.25,0.5,1.0,,,4.99954596857447,9.01432675595144
51,adam,f,51,0.0441000262422688,0.0001,False,[-1.12315316709900e-9 0.286535119028713],[-1.15679845240153e-9 -0.267388751031656],[6.63361272744132e-14 26.3577988456107],0.25,0.5,1.0,,,4.99955750684126,9.06640785062186
52,adam,f,52,0.329078195400119,0.0001,False,[-1.03968296400234e-9 1.32815701243720],[-1.06896183610214e-9 0.929270571569988],[3.31686041075394e-14 14.0608999476484],0.25,0.5,1.0,,,4.99956817702682,8.81859487454870
53,adam,f,53,2.43185396338229,0.0001,False,[-9.66269955011177e-10 -3.62810250902598],[-9.91942925283917e-10 -2.48875923887699],[1.65847688925827e-14 13.6120138818245],0.25,0.5,1.0,,,4.99957808369807,9.49313831359794
54,adam,f,54,1.73653152608144,0.0001,False,[-9.01280892058093e-10 9.86276627195878],[-9.23946400364549e-10 6.77488489424984],[8.29279059991454e-15 55.4430862085561],0.25,0.5,1.0,,,4.99958731475584,8.58328288659075
55,adam,f,55,0.255746374294786,0.0001,False,[-8.43408683438957e-10 -8.33434226818494],[-8.63543112670355e-10 -4.55703547757625],[4.14675096906092e-15 62.4521736259051],0.25,0.5,1.0,,,4.99959594462973,9.15992072232663
56,adam,f,56,0.0240236008839290,0.0001,False,[-7.91596555878592e-10 3.19841444653258],[-8.09583195076533e-10 1.25955196550537],[2.07368879708410e-15 36.3410142988467],0.25,0.5,1.0,,,4.99960403677670,8.95098612351195
57,adam,f,57,0.0233385486805622,0.0001,False,[-7.44982032978586e-10 -0.980277529760940],[-7.61132323503073e-10 -0.420320155944361],[1.03712189765678e-15 18.6509791671005],0.25,0.5,1.0,,,4.99961164564955,9.04830998724953
58,adam,f,58,0.224029605366772,0.0001,False,[-7.02855050470586e-10 0.966199744990519],[-7.17424368728707e-10 0.619569769756799],[5.18807951439376e-16 9.79226055716010],0.25,0.5,1.0,,,4.99961881825950,8.85032381439698
59,adam,f,59,2.83994905585155,0.0001,False,[-6.64626283874526e-10 -2.99352371206049],[-6.77825805088072e-10 -2.09025034160617],[2.59624839768296e-16 9.37672238591427],0.25,0.5,1.0,,,4.99962559542556,9.53291172400797
60,adam,f,60,1.76278849259423,0.0001,False,[-6.29802941766302e-10 10.6582344801595],[-6.41808657596744e-10 7.47111327471804],[1.30010745756877e-16 61.4873423099870],0.25,0.5,1.0,,,4.99963201278041,8.58014425184426
61,adam,f,61,0.157357659644458,0.0001,False,[-5.97970078288264e-10 -8.39711496311483],[-6.08929723115384e-10 -4.43005790365661],[6.51841569857025e-17 65.9994410068770],0.25,0.5,1.0,,,4.99963810158605,9.12544228140639
62,adam,f,62,0.000109769479750690,0.0001,False,[-5.68776029742449e-10 2.50884562812786],[-5.78814453085683e-10 0.774119745181741],[3.27538315788560e-17 36.1468736963266],0.25,0.5,1.0,,,4.99964388939934,8.99668685225650
63,adam,f,63,0.0137960609173776,0.0001,False,[-5.41920963853778e-10 -0.0662629548699556],[-5.51144336161754e-10 0.143832720142968],[1.65237549549601e-17 18.0756322377574],0.25,0.5,1.0,,,4.99964940061867,8.96285695096343
64,adam,f,64,0.178568173296623,0.0001,False,[-5.17147800882024e-10 -0.742860980731450],[-5.25646934701956e-10 -0.521187555512845],[8.39559840145862e-18 9.31373733722533],0.25,0.5,1.0,,,4.99965465693572,9.13362940293834
65,adam,f,65,2.70091813360781,0.0001,False,[-4.94234958371537e-10 2.67258805876685],[-5.02087952454142e-10 1.87414415519692],[4.31993329776757e-18 8.22823213454424],0.25,0.5,1.0,,,4.99965967771089,8.48029641779109
66,adam,f,66,1.94720530648865,0.0001,False,[-4.72990510136158e-10 -10.3940716441783],[-4.80264870715654e-10 -7.32701769433447],[2.27182666022322e-18 58.1324787394275],0.25,0.5,1.0,,,4.99966448028721,9.44127149312964
67,adam,f,67,0.193835697681028,0.0001,False,[-4.53247450753222e-10 8.82542986259278],[-4.60001805743830e-10 4.78731797336097],[1.23862995591876e-18 68.0103454994860],0.25,0.5,1.0,,,4.99966908025407,8.86077511081671
68,adam,f,68,0.000316469364735418,0.0001,False,[-4.34859830952584e-10 -2.78449778366578],[-4.41145324650396e-10 -0.891543844409096],[7.13866514247433e-19 37.8818867033628],0.25,0.5,1.0,,,4.99967349167005,9.00562556099159
69,adam,f,69,0.0140202876143353,0.0001,False,[-4.17699584023328e-10 0.112511219831845],[-4.23561019180095e-10 -0.138502546228390],[4.44169728370347e-19 18.9472727389754],0.25,0.5,1.0,,,4.99967772725201,9.03744367451827
70,adam,f,70,0.172398113058285,0.0001,False,[-4.01653904286576e-10 0.748873490365440],[-4.07130683009956e-10 0.527029481216983],[3.02747793599498e-19 9.75404212177378],0.25,0.5,1.0,,,4.99968179853644,8.86869953805936
71,adam,f,71,2.55643261651425,0.0001,False,[-3.86623069590518e-10 -2.62600923881280],[-3.91749972945378e-10 -1.83774955880535],[2.26112595769547e-19 8.32498332205198],0.25,0.5,1.0,,,4.99968571601754,9.50561176969234
72,adam,f,72,2.04794517319678,0.0001,False,[-3.72518623147830e-10 10.1122353938468],[-3.77326460597217e-10 7.12473915568380],[1.82441360180751e-19 55.2911439913104],0.25,0.5,1.0,,,4.99968948926603,8.54745771764433
73,adam,f,73,0.230892164409493,0.0001,False,[-3.59261847923000e-10 -9.05084564711331],[-3.63778001091554e-10 -5.00694944641403],[1.55755217776900e-19 68.6044754595901],0.25,0.5,1.0,,,4.99969312703168,9.15195136208980
74,adam,f,74,0.00162608805764161,0.0001,False,[-3.46782480395897e-10 3.03902724179608],[-3.51031360569811e-10 1.02753306974355],[1.38006653243215e-19 38.9200810179844],0.25,0.5,1.0,,,4.99969663733225,8.98724818421708
75,adam,f,75,0.00762375812280218,0.0001,False,[-3.35017621171339e-10 -0.255036315658458],[-3.39021056020957e-10 0.0656060306920440],[1.25121729869259e-19 19.4925622701445],0.25,0.5,1.0,,,4.99970002753082,8.97238884623422
76,adam,f,76,0.0976362142739285,0.0001,False,[-3.23910808342825e-10 -0.552223075315680],[-3.27688370262358e-10 -0.397765798813749],[1.15019970815281e-19 9.89875629752782],0.25,0.5,1.0,,,4.99970330440340,9.09881103899560
77,adam,f,77,1.82741572025815,0.0001,False,[-3.13411226079509e-10 1.97622077991207],[-3.16980512125222e-10 1.38272413523061],[1.06623283723971e-19 6.90210243424204],0.25,0.5,1.0,,,4.99970647419818,8.57251716756598
78,adam,f,78,2.82723175774609,0.0001,False,[-3.03473026113842e-10 -8.54965664868041],[-3.06849897616687e-10 -6.06656145270266],[9.93595806513320e-20 39.9993656222836],0.25,0.5,1.0,,,4.99970954268748,9.53171719529709
79,adam,f,79,0.426616213471579,0.0001,False,[-2.94054743902552e-10 10.6343439059418],[-2.97253532331086e-10 6.45911756628072],[9.29138865314636e-20 76.5443179660630],0.25,0.5,1.0,,,4.99971251521374,8.79345310133736
80,adam,f,80,0.00105699891232058,0.0001,False,[-2.85118794505688e-10 -4.13093797325286],[-2.88152478962037e-10 -1.48342408836946],[8.71033067559201e-20 46.8044832524627],0.25,0.5,1.0,,,4.99971539673003,9.01028104524015
81,adam,f,81,0.0302969237941050,0.0001,False,[-2.76631035849259e-10 0.205620904803084],[-2.79511396627454e-10 -0.216640343490053],[8.18140183754770e-20 23.4233816044774],0.25,0.5,1.0,,,4.99971819183600,9.05504264146467
82,adam,f,82,0.271484535216227,0.0001,False,[-2.68560389146095e-10 1.10085282929347],[-2.71298141016435e-10 0.771479536097591],[7.69693504968896e-20 12.3176292781204],0.25,0.5,1.0,,,4.99972090480988,8.83523212230043
83,adam,f,83,2.54599319036047,0.0001,False,[-2.60878508003535e-10 -3.29535755399144],[-2.63483416256760e-10 -2.27864828146918],[7.25134732175200e-20 11.5885053433844],0.25,0.5,1.0,,,4.99972353963695,9.50457835767703
84,adam,f,84,1.80442152314615,0.0001,False,[-2.53559489114277e-10 10.0915671535405],[-2.56040470899898e-10 6.99901329478810],[6.84029438687065e-20 56.7141164789012],0.25,0.5,1.0,,,4.99972610003496,8.57521516939206
85,adam,f,85,0.227889301339709,0.0001,False,[-2.46579618602760e-10 -8.49569661215872],[-2.48944831677044e-10 -4.62201913542202],[6.46022260894945e-20 64.4454887023732],0.25,0.5,1.0,,,4.99972858947695,9.15096002826566
86,adam,f,86,0.0101642141395328,0.0001,False,[-2.39917149035237e-10 3.01920056531321],[-2.42174069695689e-10 1.10889564012941],[6.10812322453454e-20 36.7805303779804],0.25,0.5,1.0,,,4.99973101121166,8.96811863531855
87,adam,f,87,0.00216990554038253,0.0001,False,[-2.33552102879224e-10 -0.637627293629038],[-2.35707594583340e-10 -0.200996560189427],[5.78139085023264e-20 18.5935494717806],0.25,0.5,1.0,,,4.99973336828194,9.01473059924228
88,adam,f,88,0.0169126768638678,0.0001,False,[-2.27466098842822e-10 0.294611984845659],[-2.29526472777952e-10 0.170709848586887],[5.47773673125495e-20 9.34017284669763],0.25,0.5,1.0,,,4.99973566354130,8.95887497493757
89,adam,f,89,0.464138466434435,0.0001,False,[-2.21642198077930e-10 -0.822500501248555],[-2.23613266752935e-10 -0.574197913789695],[5.19513156406828e-20 5.00833996062588],0.25,0.5,1.0,,,4.99973789966887,9.21543873060210
90,adam,f,90,4.67847390132796,0.0001,False,[-2.16064767643837e-10 4.30877461204190],[-2.17951892421112e-10 3.08803148058400],[4.93176497288341e-20 11.7869393090014],0.25,0.5,1.0,,,4.99974007918295,8.31600629379153
91,adam,f,91,0.714731265921322,0.0001,False,[-2.10719359046960e-10 -13.6798741241693],[-2.12527492390498e-10 -9.48789772298101],[4.68601490029979e-20 99.4629476810597],0.25,0.5,1.0,,,4.99974220445328,9.26734458399626
92,adam,f,92,0.0392058714335806,0.0001,False,[-2.05592599943370e-10 5.34689167992511],[-2.07326323055152e-10 1.63819432919858],[4.45642330772362e-20 64.0260991589560],0.25,0.5,1.0,,,4.99974427771213,9.06261459209607
93,adam,f,93,0.298931932543078,0.0001,False,[-2.00672097401776e-10 1.25229184192133],[-2.02335653815120e-10 1.34876746374065],[4.24167618764321e-20 32.7971670081494],0.25,0.5,1.0,,,4.99974630106450,8.82710351867575
94,adam,f,94,0.924506320474769,0.0001,False,[-1.95946351299945e-10 -3.45792962648500],[-1.97543676928739e-10 -2.25625535392859],[4.04058672320968e-20 22.3772221549360],0.25,0.5,1.0,,,4.99974827649730,9.30405695526903
95,adam,f,95,1.84538251551370,0.0001,False,[-1.91404676666162e-10 6.08113910538069],[-1.92939426731806e-10 3.99679049055337],[3.85208087408873e-20 29.6787374869631],0.25,0.5,1.0,,,4.99975020588778,8.57042084367212
96,adam,f,96,1.07104678212989,0.0001,False,[-1.87037133899600e-10 -8.59158312655751],[-1.88512707107651e-10 -5.44448972227979],[3.67518490991321e-20 51.7470190537554],0.25,0.5,1.0,,,4.99975209101124,9.32726851087905
97,adam,f,97,0.355796430470018,0.0001,False,[-1.82834465958214e-10 6.54537021758091],[-1.84254026245573e-10 3.54790523261573],[3.50901455206787e-20 47.2944451694753],0.25,0.5,1.0,,,4.99975393354805,8.81137433089052
98,adam,f,98,0.261065873052410,0.0001,False,[-1.78788041738462e-10 -3.77251338218969],[-1.80154537865240e-10 -1.94240872848833],[3.35276546946763e-20 30.7631511941378],0.25,0.5,1.0,,,4.99975573509013,9.16157533012573
99,adam,f,99,0.704285710713372,0.0001,False,[-1.74889804929353e-10 3.23150660251468],[-1.76205988163325e-10 1.93802776976393],[3.20570492814518e-20 20.6028930581169],0.25,0.5,1.0,,,4.99975749714686,8.73461618159478
100,adam,f,100,1.95880004601910,0.0001,False,[-1.71132227750311e-10 -5.30767636810447],[-1.72400667853564e-10 -3.49625033363737],[3.06716443281180e-20 24.3871607433258],0.25,0.5,1.0,,,4.99975922115051,9.44258333068690
101,adam,f,101,1.30837098852933,0.0001,False,[-1.67508269044052e-10 8.85166661373799],[-1.68731368746430e-10 5.76468737689415],[2.93653322631262e-20 51.3695812920448],0.25,0.5,1.0,,,4.99976090846131,8.63828588795441
102,adam,f,102,0.367187420654664,0.0001,False,[-1.64011336239515e-10 -7.23428224091185],[-1.65191344366244e-10 -3.98453983646035],[2.81325253390988e-20 51.8522104166087],0.25,0.5,1.0,,,4.99976256037198,9.19162135075577
103,adam,f,103,0.179545110412508,0.0001,False,[-1.60635250802060e-10 3.83242701511537],[-1.61774274193106e-10 1.87818530222144],[2.69681045696697e-20 33.2698536213974],0.25,0.5,1.0,,,4.99976417811207,8.86600555593141
104,adam,f,104,0.434751417571663,0.0001,False,[-1.57374216787747e-10 -2.67988888137177],[-1.58474231139087e-10 -1.54037033547346],[2.58673743396133e-20 20.2258290189487],0.25,0.5,1.0,,,4.99976576285183,9.20850693455414
105,adam,f,105,1.79655610140965,0.0001,False,[-1.54222792185398e-10 4.17013869108285],[-1.55285651923820e-10 2.74251143444377],[2.48260219845368e-20 18.8079428609075],0.25,0.5,1.0,,,4.99976731570590,8.57614199294933
106,adam,f,106,1.75198028564666,0.0001,False,[-1.51175862775578e-10 -8.47716014101337],[-1.52203310062639e-10 -5.67224224714908],[2.38400817352386e-20 45.3350934586467],0.25,0.5,1.0,,,4.99976883773665,9.41856663575190
107,adam,f,107,0.489511892946121,0.0001,False,[-1.48228618245472e-10 8.37133271503802],[-1.49222291199764e-10 4.86043897449125],[2.29059025011003e-20 57.7071524422563],0.25,0.5,1.0,,,4.99977032995731,8.77875084340362
108,adam,f,108,0.137227735993955,0.0001,False,[-1.45376530331184e-10 -4.42498313192769],[-1.46337970548329e-10 -2.10362760532296],[2.20201190361169e-20 38.6438140800504],0.25,0.5,1.0,,,4.99977179333484,9.11714424270699
109,adam,f,109,0.210132220005827,0.0001,False,[-1.42615332811483e-10 2.34288485413984],[-1.43545992245695e-10 1.23125673927414],[2.11796260945235e-20 22.0664617599041],0.25,0.5,1.0,,,4.99977322879267,8.85504061948055
110,adam,f,110,1.11042997057682,0.0001,False,[-1.39941003149830e-10 -2.89918761038894],[-1.40842250423796e-10 -1.86657652297317],[2.03815552285522e-20 15.2358752800684],0.25,0.5,1.0,,,4.99977463721317,9.33323114658999
111,adam,f,111,2.46561929005303,0.0001,False,[-1.37349745650100e-10 6.66462293179987],[-1.38222871843524e-10 4.53182306810661],[1.96232539293497e-20 29.8265370515706],0.25,0.5,1.0,,,4.99977601943995,8.50344997331054
112,adam,f,112,0.849512432225494,0.0001,False,[-1.34837975966103e-10 -9.93100053378919],[-1.35684199935458e-10 -6.31529463331524],[1.89022668459925e-20 64.2256543268458],0.25,0.5,1.0,,,4.99977737628008,9.29146396556444
113,adam,f,113,0.114769921479703,0.0001,False,[-1.32402306857003e-10 5.82927931128879],[-1.33222780126617e-10 2.79313582513778],[1.82163188535243e-20 49.1030758079327],0.25,0.5,1.0,,,4.99977870850609,8.89286927542498
114,adam,f,114,0.0465651293159468,0.0001,False,[-1.30039535060027e-10 -2.14261449150047],[-1.30835346326675e-10 -0.908676912340905],[1.75632997660762e-20 26.8469363335602],0.25,0.5,1.0,,,4.99978001685782,9.06823864690624
115,adam,f,115,0.201522918308118,0.0001,False,[-1.27746629192231e-10 1.36477293812473],[-1.28518808475842e-10 0.796410475508321],[1.69412505180268e-20 14.3547707530989],0.25,0.5,1.0,,,4.99978130204423,8.85804123193402
116,adam,f,116,1.88880018008529,0.0001,False,[-1.25520718575844e-10 -2.83917536131963],[-1.26270241050844e-10 -1.93027890211264],[1.63483506549116e-20 11.2078437427117],0.25,0.5,1.0,,,4.99978256474502,9.43460328807837
117,adam,f,117,2.32224996401177,0.0001,False,[-1.23359082923784e-10 8.69206576156733],[-1.24086872455549e-10 6.03647959564734],[1.57829069973543e-20 43.3799254730614],0.25,0.5,1.0,,,4.99978380561219,8.51810271177234
118,adam,f,118,0.445120723470169,0.0001,False,[-1.21259142792522e-10 -9.63794576455328],[-1.21966075208279e-10 -5.71933942450312],[1.52433433540658e-20 68.1349620167660],0.25,0.5,1.0,,,4.99978502527144,9.21097884336354
