,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
62,rmsprop,g,62,2.88026025569133,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.71197397443087
63,rmsprop,g,63,2.78026125568132,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.72197387443187
64,rmsprop,g,64,2.68026225567132,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.73197377443287
65,rmsprop,g,65,2.58026325566131,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.74197367443387
66,rmsprop,g,66,2.48026425565131,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.75197357443487
67,rmsprop,g,67,2.38026525564131,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.76197347443587
68,rmsprop,g,68,2.28026625563130,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.77197337443687
69,rmsprop,g,69,2.18026725562130,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.78197327443787
70,rmsprop,g,70,2.08026825561129,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.79197317443887
71,rmsprop,g,71,1.98026925560129,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.80197307443987
72,rmsprop,g,72,1.88027025559128,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.81197297444087
73,rmsprop,g,73,1.78027125558128,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.82197287444187
74,rmsprop,g,74,1.68027225557127,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.83197277444287
75,rmsprop,g,75,1.58027325556127,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.84197267444387
76,rmsprop,g,76,1.48027425555126,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.85197257444487
77,rmsprop,g,77,1.38027525554126,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.86197247444587
78,rmsprop,g,78,1.28027625553125,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.87197237444687
79,rmsprop,g,79,1.18027725552125,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.88197227444788
80,rmsprop,g,80,1.08027825551124,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.89197217444888
81,rmsprop,g,81,0.980279255501237,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.90197207444988
82,rmsprop,g,82,0.880280255491233,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.91197197445088
83,rmsprop,g,83,0.780281255481228,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.92197187445188
84,rmsprop,g,84,0.680282255471223,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.93197177445288
85,rmsprop,g,85,0.580283255461218,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.94197167445388
86,rmsprop,g,86,0.480284255451213,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.95197157445488
87,rmsprop,g,87,0.380285255441208,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.96197147445588
88,rmsprop,g,88,0.280286255431204,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.97197137445688
89,rmsprop,g,89,0.180287255421199,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.98197127445788
90,rmsprop,g,90,0.0802882554111939,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.99197117445888
91,rmsprop,g,91,0.0197107445988109,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,9.00197107445988
92,rmsprop,g,92,0.0802882554111939,0.0001,True,[0 10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.99197117445888
