,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
42,heavy_ball,f,42,0.0124192834133706,0.0001,,[-0.202229632191572 -5.00701526107150e-6],,,0.25,0.5,0.01,,[-0.00272695773130577 -7.88409364642024e-8],4.74634477026276,8.99999982849017
43,heavy_ball,f,43,0.0119102321045433,0.0001,,[-0.195845099286010 -3.43019650017595e-6],,,0.25,0.5,0.01,,[-0.00264019042568654 -5.40121991178101e-8],4.74898496068845,8.99999988250237
44,heavy_ball,f,44,0.0114321160803063,0.0001,,[-0.189793123743833 -2.34995252412773e-6],,,0.25,0.5,0.01,,[-0.00255797884385996 -3.70025750207298e-8],4.75154293953230,8.99999991950495
45,heavy_ball,f,45,0.0109824627080488,0.0001,,[-0.184049767935299 -1.60990100539493e-6],,,0.25,0.5,0.01,,[-0.00247999239031798 -2.53496538091318e-8],4.75402293192262,8.99999994485460
46,heavy_ball,f,46,0.0105590427915137,0.0001,,[-0.178593277720728 -1.10290795873880e-6],,,0.25,0.5,0.01,,[-0.00240593087478677 -1.73664930396709e-8],4.75642886279741,8.99999996222109
47,heavy_ball,f,47,0.0101598422477900,0.0001,,[-0.173403842717488 -7.55578099642662e-7],,,0.25,0.5,0.01,,[-0.00233552114587158 -1.18974042563443e-8],4.75876438394328,8.99999997411850
48,heavy_ball,f,48,0.00978303756905964,0.0001,,[-0.168463387187313 -5.17630041940720e-7],,,0.25,0.5,0.01,,[-0.00226851415834102 -8.15065148349329e-9],4.76103289810162,8.99999998226915
49,heavy_ball,f,49,0.00942697450018484,0.0001,,[-0.163755387102895 -3.54616986442124e-7],,,0.25,0.5,0.01,,[-0.00220468241061421 -5.58383273529457e-9],4.76323758051224,8.99999998785298
50,heavy_ball,f,50,0.00909014945790776,0.0001,,[-0.159264709671047 -2.42940359385102e-7],,,0.25,0.5,0.01,,[-0.00214381769936402 -3.82536177767466e-9],4.76538139821160,8.99999999167834
51,heavy_ball,f,51,0.00877119329489173,0.0001,,[-0.154977472180239 -1.66433125059484e-7],,,0.25,0.5,0.01,,[-0.00208572914664340 -2.62067169501351e-9],4.76746712735824,8.99999999429902
52,heavy_ball,f,52,0.00846885707544653,0.0001,,[-0.150880917527810 -1.14019684360755e-7],,,0.25,0.5,0.01,,[-0.00203024146193895 -1.79536476736093e-9],4.76949736882018,8.99999999609438
53,heavy_ball,f,53,0.00818199958223850,0.0001,,[-0.146963304186142 -7.81123787874094e-8],,,0.25,0.5,0.01,,[-0.00197719340734615 -1.22996497971433e-9],4.77147456222753,8.99999999732435
54,heavy_ball,f,54,0.00790957631670081,0.0001,,[-0.143213808703165 -5.35130766365910e-8],,,0.25,0.5,0.01,,[-0.00192643643886819 -8.42622011294492e-10],4.77340099866640,8.99999999816697
55,heavy_ball,f,55,0.00765062979192365,0.0001,,[-0.139622439113157 -3.66606229817990e-8],,,0.25,0.5,0.01,,[-0.00187783350084862 -5.77261732641612e-10],4.77527883216725,8.99999999874423
56,heavy_ball,f,56,0.00740428094686688,0.0001,,[-0.136179957868811 -2.51154119723651e-8],,,0.25,0.5,0.01,,[-0.00183125795390027 -3.95469552884054e-10],4.77711009012115,8.99999999913970
57,heavy_ball,f,57,0.00716972153588060,0.0001,,[-0.132877813103182 -1.72059912983968e-8],,,0.25,0.5,0.01,,[-0.00178659261950689 -2.70927301204982e-10],4.77889668274065,8.99999999941063
58,heavy_ball,f,58,0.00694620736861498,0.0001,,[-0.129708077196703 -1.17874492389092e-8],,,0.25,0.5,0.01,,[-0.00174372892684375 -1.85606317690337e-10],4.78064041166750,8.99999999959623
59,heavy_ball,f,59,0.00673305229315657,0.0001,,[-0.126663391765414 -8.07531819191354e-9],,,0.25,0.5,0.01,,[-0.00170256614936508 -1.27154761341720e-10],4.78234297781686,8.99999999972339
60,heavy_ball,f,60,0.00652962283022074,0.0001,,[-0.123736918306111 -5.53222889720928e-9],,,0.25,0.5,0.01,,[-0.00166301072040238 -8.71109793075227e-11],4.78400598853726,8.99999999981050
61,heavy_ball,f,61,0.00633533337891708,0.0001,,[-0.120922293835859 -3.79000653083494e-9],,,0.25,0.5,0.01,,[-0.00162497561845919 -5.96778101352301e-11],4.78563096415572,8.99999999987018
62,heavy_ball,f,62,0.00614964192538436,0.0001,,[-0.118213590950126 -2.59643684330513e-9],,,0.25,0.5,0.01,,[-0.00158837981411606 -4.08838209668588e-11],4.78721934396984,8.99999999991106
63,heavy_ball,f,63,0.00597204619476033,0.0001,,[-0.115605281798035 -1.77874426299240e-9],,,0.25,0.5,0.01,,[-0.00155314777150937 -2.80083978716387e-11],4.78877249174135,8.99999999993907
64,heavy_ball,f,64,0.00580208019478447,0.0001,,[-0.113092205536932 -1.21858079182857e-9],,,0.25,0.5,0.01,,[-0.00151920899824666 -1.91879073861954e-11],4.79029170073960,8.99999999995826
65,heavy_ball,f,65,0.00563931110603001,0.0001,,[-0.110669538883242 -8.34802449389827e-10],,,0.25,0.5,0.01,,[-0.00148649763839408 -1.31450013404471e-11],4.79177819837799,8.99999999997140
66,heavy_ball,f,66,0.00548333647950928,0.0001,,[-0.108332769423774 -5.71901637158589e-10],,,0.25,0.5,0.01,,[-0.00145495210383626 -9.00526670669767e-12],4.79323315048183,8.99999999998041
67,heavy_ball,f,67,0.00533378170733726,0.0001,,[-0.106077671392431 -3.91793264498119e-10],,,0.25,0.5,0.01,,[-0.00142451473988338 -6.16924932165561e-12],4.79465766522171,8.99999999998658
68,heavy_ball,f,68,0.00519029773639826,0.0001,,[-0.103900283652588 -2.68414623860735e-10],,,0.25,0.5,0.01,,[-0.00139513152149672 -4.22645856902126e-12],4.79605279674321,8.99999999999081
69,heavy_ball,f,69,0.00505255899863750,0.0001,,[-0.101796889656056 -1.83888460014714e-10],,,0.25,0.5,0.01,,[-0.00136675177693474 -2.89549924240245e-12],4.79741954852014,8.99999999999370
70,heavy_ball,f,70,0.00492026153478542,0.0001,,[-0.0997639991761956 -1.25965016195551e-10],,,0.25,0.5,0.01,,[-0.00133932793599564 -1.98352497255612e-12],4.79875887645614,8.99999999999569
