,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
85,adam,g,85,1.01254362113497,0.0001,False,[0 10],[1.00228676628457e-50 6.00000000000000],[7.75481824268463e-26 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
86,adam,g,86,4.98739637946501,0.0001,False,[0 -10],[2.50571691571143e-51 -6.00000000000000],[3.87740912134232e-26 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
87,adam,g,87,1.01254362113497,0.0001,False,[0 10],[6.26429228927858e-52 6.00000000000000],[1.93870456067116e-26 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
88,adam,g,88,4.98739637946501,0.0001,False,[0 -10],[1.56607307231965e-52 -6.00000000000000],[9.69352280335579e-27 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
89,adam,g,89,1.01254362113497,0.0001,False,[0 10],[3.91518268079911e-53 6.00000000000000],[4.84676140167790e-27 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
90,adam,g,90,4.98739637946501,0.0001,False,[0 -10],[9.78795670199779e-54 -6.00000000000000],[2.42338070083895e-27 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
91,adam,g,91,1.01254362113497,0.0001,False,[0 10],[2.44698917549945e-54 6.00000000000000],[1.21169035041947e-27 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
92,adam,g,92,4.98739637946501,0.0001,False,[0 -10],[6.11747293874862e-55 -6.00000000000000],[6.05845175209737e-28 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
93,adam,g,93,1.01254362113497,0.0001,False,[0 10],[1.52936823468715e-55 6.00000000000000],[3.02922587604869e-28 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
94,adam,g,94,4.98739637946501,0.0001,False,[0 -10],[3.82342058671789e-56 -6.00000000000000],[1.51461293802434e-28 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
95,adam,g,95,1.01254362113497,0.0001,False,[0 10],[9.55855146679471e-57 6.00000000000000],[7.57306469012171e-29 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
96,adam,g,96,4.98739637946501,0.0001,False,[0 -10],[2.38963786669868e-57 -6.00000000000000],[3.78653234506086e-29 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
97,adam,g,97,1.01254362113497,0.0001,False,[0 10],[5.97409466674670e-58 6.00000000000000],[1.89326617253043e-29 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
98,adam,g,98,4.98739637946501,0.0001,False,[0 -10],[1.49352366668667e-58 -6.00000000000000],[9.46633086265214e-30 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
